UserID,Gender,Age_group,Occupation_name,Zip_Code,city_name,State_Code,State_Name,ZCTA,Population,Density,Primary_County_Code,Primary_County_Name,County_Weights,County_Name,County_Code,Imprecise,Military,Timezone,Geo_Point
267,M,45-49,programmer,55001,Afton,MN,Minnesota,True,3038.0,44.5,27163.0,Washington,"{""27163"": ""100""}",Washington,27163,False,False,America/Chicago,"44.9017,-92.81888"
268,F,18-24,programmer,29708,Fort Mill,SC,South Carolina,True,36402.0,734.4,45091.0,York,"{""45091"": ""100""}",York,45091,False,False,America/New_York,"35.04658,-80.98587"
269,M,25-34,artist,55408,Minneapolis,MN,Minnesota,True,31731.0,4505.1,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.94005,-93.29197"
270,M,50-55,sales/marketing,55414,Minneapolis,MN,Minnesota,True,35925.0,4107.2,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.97936,-93.22646"
271,M,18-24,college/grad student,48202,Detroit,MI,Michigan,True,15816.0,1835.6,26163.0,Wayne,"{""26163"": ""100""}",Wayne,26163,False,False,America/Detroit,"42.37483,-83.07771"
272,M,18-24,other,80302,Boulder,CO,Colorado,True,29154.0,136.2,8013.0,Boulder,"{""08013"": ""100""}",Boulder,8013,False,False,America/Denver,"40.03893,-105.3691"
273,M,18-24,college/grad student,55427,Minneapolis,MN,Minnesota,True,22646.0,1211.1,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"45.00628,-93.38022"
274,M,18-24,college/grad student,55455,Minneapolis,MN,Minnesota,True,1118.0,1588.1,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.97358,-93.23316"
275,M,25-34,other,48162,Monroe,MI,Michigan,True,27659.0,187.5,26115.0,Monroe,"{""26115"": ""100""}",Monroe,26115,False,False,America/Detroit,"41.96032,-83.4356"
276,M,45-49,self-employed,1982,South Hamilton,MA,Massachusetts,True,8031.0,218.7,25009.0,Essex,"{""25009"": ""100""}",Essex,25009,False,False,America/New_York,"42.62676,-70.85795"
277,F,35-44,academic/educator,98126,Seattle,WA,Washington,True,23646.0,2981.6,53033.0,King,"{""53033"": ""100""}",King,53033,False,False,America/Los_Angeles,"47.54768,-122.37442"
278,M,45-49,tradesman/craftsman,60482,Worth,IL,Illinois,True,10849.0,1715.9,17031.0,Cook,"{""17031"": ""100""}",Cook,17031,False,False,America/Chicago,"41.68735,-87.79106"
279,M,25-34,sales/marketing,91214,La Crescenta,CA,California,True,30787.0,1575.2,6037.0,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,False,False,America/Los_Angeles,"34.23671,-118.24925"
280,M,50-55,executive/managerial,19118,Philadelphia,PA,Pennsylvania,True,10884.0,1315.1,42101.0,Philadelphia,"{""42101"": ""99.18"", ""42091"": ""0.82""}",Philadelphia|Montgomery,42101|42091,False,False,America/New_York,"40.0727,-75.21247"
281,F,35-44,other,94117,San Francisco,CA,California,True,44650.0,10210.2,6075.0,San Francisco,"{""06075"": ""100""}",San Francisco,6075,False,False,America/Los_Angeles,"37.76975,-122.44823"
282,M,25-34,technician/engineer,94401,San Mateo,CA,California,True,36001.0,4359.7,6081.0,San Mateo,"{""06081"": ""100""}",San Mateo,6081,False,False,America/Los_Angeles,"37.57432,-122.31831"
283,M,25-34,other,10003,New York,NY,New York,True,53977.0,36153.3,36061.0,New York,"{""36061"": ""100""}",New York,36061,False,False,America/New_York,"40.7318,-73.98911"
284,M,25-34,programmer,91910,Chula Vista,CA,California,True,74855.0,2362.3,6073.0,San Diego,"{""06073"": ""100""}",San Diego,6073,False,False,America/Los_Angeles,"32.63826,-117.05706"
285,F,35-44,other,94109,San Francisco,CA,California,True,57302.0,18618.2,6075.0,San Francisco,"{""06075"": ""100""}",San Francisco,6075,False,False,America/Los_Angeles,"37.7952,-122.4222"
286,M,25-34,academic/educator,54601,La Crosse,WI,Wisconsin,True,50388.0,264.6,55063.0,La Crosse,"{""55063"": ""100""}",La Crosse,55063,False,False,America/Chicago,"43.80439,-91.1425"
287,M,50-55,retired,94706,Albany,CA,California,True,21218.0,5547.2,6001.0,Alameda,"{""06001"": ""99.98"", ""06013"": ""0.02""}",Alameda|Contra Costa,06001|06013,False,False,America/Los_Angeles,"37.8897,-122.29551"
288,F,25-34,programmer,97119,Gaston,OR,Oregon,True,4527.0,20.2,41067.0,Washington,"{""41067"": ""79.41"", ""41071"": ""20.59""}",Washington|Yamhill,41067|41071,False,False,America/Los_Angeles,"45.46866,-123.19967"
289,F,25-34,other,11801,Hicksville,NY,New York,True,40288.0,2343.9,36059.0,Nassau,"{""36059"": ""100""}",Nassau,36059,False,False,America/New_York,"40.76239,-73.52394"
290,F,25-34,writer,94591,Vallejo,CA,California,True,55157.0,981.0,6095.0,Solano,"{""06095"": ""100""}",Solano,6095,False,False,America/Los_Angeles,"38.12332,-122.19528"
291,M,35-44,programmer,55110,Saint Paul,MN,Minnesota,True,40254.0,642.0,27123.0,Ramsey,"{""27123"": ""89.23"", ""27163"": ""9.34"", ""27003"": ""1.43""}",Ramsey|Washington|Anoka,27123|27163|27003,False,False,America/Chicago,"45.09024,-93.00627"
292,M,35-44,executive/managerial,19406,King Of Prussia,PA,Pennsylvania,True,25105.0,701.0,42091.0,Montgomery,"{""42091"": ""100""}",Montgomery,42091,False,False,America/New_York,"40.09442,-75.38244"
293,M,56+,academic/educator,55337,Burnsville,MN,Minnesota,True,44924.0,928.9,27037.0,Dakota,"{""27037"": ""100""}",Dakota,27037,False,False,America/Chicago,"44.77668,-93.27503"
294,F,45-49,homemaker,43147,Pickerington,OH,Ohio,True,41530.0,550.2,39045.0,Fairfield,"{""39045"": ""99.53"", ""39089"": ""0.41"", ""39049"": ""0.06""}",Fairfield|Licking|Franklin,39045|39089|39049,False,False,America/New_York,"39.89927,-82.74211"
295,M,18-24,other,80203,Denver,CO,Colorado,True,21392.0,7697.2,8031.0,Denver,"{""08031"": ""100""}",Denver,8031,False,False,America/Denver,"39.73174,-104.98265"
296,M,50-55,customer service,89432,,,,,,,,,,,,,,,
297,M,18-24,artist,97211,Portland,OR,Oregon,True,35429.0,1884.3,41051.0,Multnomah,"{""41051"": ""100""}",Multnomah,41051,False,False,America/Los_Angeles,"45.58133,-122.63421"
298,F,18-24,college/grad student,19010,Bryn Mawr,PA,Pennsylvania,True,21572.0,988.3,42045.0,Delaware,"{""42045"": ""61.26"", ""42091"": ""38.74""}",Delaware|Montgomery,42045|42091,False,False,America/New_York,"40.02359,-75.32978"
299,M,25-34,programmer,97370,Philomath,OR,Oregon,True,8695.0,23.2,41003.0,Benton,"{""41003"": ""99.41"", ""41053"": ""0.59""}",Benton|Polk,41003|41053,False,False,America/Los_Angeles,"44.56894,-123.46029"
300,M,25-34,executive/managerial,78664,Round Rock,TX,Texas,True,64686.0,1506.6,48491.0,Williamson,"{""48491"": ""88.5"", ""48453"": ""11.5""}",Williamson|Travis,48491|48453,False,False,America/Chicago,"30.50479,-97.64577"
301,M,18-24,college/grad student,61820,Champaign,IL,Illinois,True,38393.0,2270.4,17019.0,Champaign,"{""17019"": ""100""}",Champaign,17019,False,False,America/Chicago,"40.10887,-88.24348"
302,M,18-24,college/grad student,4901,Waterville,ME,Maine,True,26888.0,131.7,23011.0,Kennebec,"{""23011"": ""100""}",Kennebec,23011,False,False,America/New_York,"44.55442,-69.57048"
303,M,25-34,executive/managerial,20006,Washington,DC,District of Columbia,True,2774.0,3154.1,11001.0,District of Columbia,"{""11001"": ""100""}",District of Columbia,11001,False,False,America/New_York,"38.89856,-77.04129"
304,M,25-34,other,55414,Minneapolis,MN,Minnesota,True,35925.0,4107.2,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.97936,-93.22646"
305,F,18-24,other,55414,Minneapolis,MN,Minnesota,True,35925.0,4107.2,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.97936,-93.22646"
306,M,18-24,other,53051,Menomonee Falls,WI,Wisconsin,True,37219.0,436.3,55133.0,Waukesha,"{""55133"": ""100""}",Waukesha,55133,False,False,America/Chicago,"43.14878,-88.12274"
307,M,50-55,self-employed,90027,Los Angeles,CA,California,True,44770.0,2125.2,6037.0,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,False,False,America/Los_Angeles,"34.12521,-118.29057"
308,M,25-34,artist,10025,New York,NY,New York,True,92251.0,47387.6,36061.0,New York,"{""36061"": ""100""}",New York,36061,False,False,America/New_York,"40.79857,-73.96659"
309,M,25-34,college/grad student,16801,State College,PA,Pennsylvania,True,45280.0,559.1,42027.0,Centre,"{""42027"": ""100""}",Centre,42027,False,False,America/New_York,"40.77888,-77.84134"
310,F,18-24,college/grad student,31207,Macon,GA,Georgia,True,1089.0,2431.8,13021.0,Bibb,"{""13021"": ""100""}",Bibb,13021,False,False,America/New_York,"32.82846,-83.64908"
311,M,18-24,college/grad student,31201,Macon,GA,Georgia,True,8391.0,303.1,13021.0,Bibb,"{""13021"": ""100""}",Bibb,13021,False,False,America/New_York,"32.80946,-83.61684"
312,F,50-55,artist,22207,Arlington,VA,Virginia,True,33170.0,1987.8,51013.0,Arlington,"{""51013"": ""99.72"", ""51059"": ""0.28""}",Arlington|Fairfax,51013|51059,False,False,America/New_York,"38.90662,-77.12384"
313,F,18-24,college/grad student,2138,Cambridge,MA,Massachusetts,True,38504.0,5424.3,25017.0,Middlesex,"{""25017"": ""100""}",Middlesex,25017,False,False,America/New_York,"42.38004,-71.13464"
314,F,56+,homemaker,46911,Amboy,IN,Indiana,True,1483.0,14.4,18103.0,Miami,"{""18103"": ""90.76"", ""18169"": ""9.24""}",Miami|Wabash,18103|18169,False,False,America/Indiana/Indianapolis,"40.62983,-85.94546"
315,F,56+,academic/educator,55105,Saint Paul,MN,Minnesota,True,26545.0,2837.4,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"44.9346,-93.16817"
316,M,56+,retired,90740,Seal Beach,CA,California,True,24307.0,1068.8,6059.0,Orange,"{""06059"": ""99.94"", ""06037"": ""0.06""}",Orange|Los Angeles,06059|06037,False,False,America/Los_Angeles,"33.75962,-118.07346"
317,M,35-44,executive/managerial,38555,Crossville,TN,Tennessee,True,19661.0,78.3,47035.0,Cumberland,"{""47035"": ""100""}",Cumberland,47035,False,False,America/Chicago,"35.88935,-84.98069"
318,F,56+,retired,55104,Saint Paul,MN,Minnesota,True,45278.0,2886.2,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"44.95447,-93.16221"
319,F,50-55,doctor/health care,33436,Boynton Beach,FL,Florida,True,44489.0,1463.9,12099.0,Palm Beach,"{""12099"": ""100""}",Palm Beach,12099,False,False,America/New_York,"26.52439,-80.1075"
320,M,35-44,doctor/health care,99516,Anchorage,AK,Alaska,True,20838.0,187.2,2020.0,Anchorage,"{""02020"": ""100""}",Anchorage,2020,False,False,America/Anchorage,"61.07142,-149.71837"
321,M,18-24,college/grad student,55128,Saint Paul,MN,Minnesota,True,28863.0,991.5,27163.0,Washington,"{""27163"": ""100""}",Washington,27163,False,False,America/Chicago,"44.98793,-92.96393"
322,M,56+,technician/engineer,55117,Saint Paul,MN,Minnesota,True,45653.0,1904.5,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"44.99936,-93.09687"
323,M,45-49,programmer,53716,Madison,WI,Wisconsin,True,18480.0,1086.5,55025.0,Dane,"{""55025"": ""100""}",Dane,55025,False,False,America/Chicago,"43.06444,-89.314"
324,M,35-44,technician/engineer,55106,Saint Paul,MN,Minnesota,True,58771.0,2622.4,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"44.96353,-93.04827"
325,F,50-55,clerical/admin,55112,Saint Paul,MN,Minnesota,True,46009.0,934.4,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"45.07658,-93.18893"
326,M,50-55,lawyer,25302,Charleston,WV,West Virginia,True,13312.0,420.6,54039.0,Kanawha,"{""54039"": ""100""}",Kanawha,54039,False,False,America/New_York,"38.39111,-81.59669"
327,M,35-44,tradesman/craftsman,55448,Minneapolis,MN,Minnesota,True,28091.0,998.9,27003.0,Anoka,"{""27003"": ""100""}",Anoka,27003,False,False,America/Chicago,"45.19075,-93.30214"
328,M,35-44,programmer,80401,Golden,CO,Colorado,True,42665.0,315.8,8059.0,Jefferson,"{""08059"": ""100""}",Jefferson,8059,False,False,America/Denver,"39.71642,-105.2351"
329,M,35-44,executive/managerial,2115,Boston,MA,Massachusetts,True,28652.0,15628.1,25025.0,Suffolk,"{""25025"": ""100""}",Suffolk,25025,False,False,America/New_York,"42.34109,-71.09456"
330,M,56+,executive/managerial,92065,Ramona,CA,California,True,37505.0,87.7,6073.0,San Diego,"{""06073"": ""100""}",San Diego,6073,False,False,America/Los_Angeles,"33.05146,-116.84562"
331,M,25-34,executive/managerial,55902,Rochester,MN,Minnesota,True,25066.0,239.0,27109.0,Olmsted,"{""27109"": ""100""}",Olmsted,27109,False,False,America/Chicago,"43.96721,-92.51596"
332,M,50-55,academic/educator,55109,Saint Paul,MN,Minnesota,True,34148.0,1126.8,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"45.01462,-93.02611"
333,M,35-44,artist,55410,Minneapolis,MN,Minnesota,True,20820.0,2700.3,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.91187,-93.31958"
334,F,56+,artist,55113,Saint Paul,MN,Minnesota,True,41771.0,1079.9,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"45.01301,-93.15555"
335,M,35-44,tradesman/craftsman,55434,Minneapolis,MN,Minnesota,True,31149.0,1331.6,27003.0,Anoka,"{""27003"": ""100""}",Anoka,27003,False,False,America/Chicago,"45.16809,-93.2505"
336,M,18-24,other,98765,,,,,,,,,,,,,,,
337,M,18-24,unemployed,80205,Denver,CO,Colorado,True,35054.0,2965.0,8031.0,Denver,"{""08031"": ""100""}",Denver,8031,False,False,America/Denver,"39.75866,-104.96339"
338,M,35-44,executive/managerial,55116,Saint Paul,MN,Minnesota,True,24809.0,1756.3,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"44.90973,-93.17024"
339,M,50-55,executive/managerial,80207,Denver,CO,Colorado,True,26706.0,2258.0,8031.0,Denver,"{""08031"": ""100""}",Denver,8031,False,False,America/Denver,"39.76227,-104.91662"
340,F,25-34,clerical/admin,28001,Albemarle,NC,North Carolina,True,26557.0,77.1,37167.0,Stanly,"{""37167"": ""100""}",Stanly,37167,False,False,America/New_York,"35.33623,-80.20477"
341,F,56+,retired,92119,San Diego,CA,California,True,24831.0,1400.9,6073.0,San Diego,"{""06073"": ""100""}",San Diego,6073,False,False,America/Los_Angeles,"32.8101,-117.03279"
342,M,18-24,programmer,55076,Inver Grove Heights,MN,Minnesota,True,21985.0,929.1,27037.0,Dakota,"{""27037"": ""100""}",Dakota,27037,False,False,America/Chicago,"44.83633,-93.03401"
343,F,35-44,clerical/admin,55127,Saint Paul,MN,Minnesota,True,18869.0,539.6,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"45.08411,-93.08265"
344,M,35-44,sales/marketing,75034,Frisco,TX,Texas,True,108525.0,837.4,48121.0,Denton,"{""48121"": ""65.96"", ""48085"": ""34.04""}",Denton|Collin,48121|48085,False,False,America/Chicago,"33.15195,-96.86036"
345,M,25-34,programmer,94114,San Francisco,CA,California,True,34918.0,9456.4,6075.0,San Francisco,"{""06075"": ""100""}",San Francisco,6075,False,False,America/Los_Angeles,"37.75802,-122.43545"
346,F,25-34,other,55110,Saint Paul,MN,Minnesota,True,40254.0,642.0,27123.0,Ramsey,"{""27123"": ""89.23"", ""27163"": ""9.34"", ""27003"": ""1.43""}",Ramsey|Washington|Anoka,27123|27163|27003,False,False,America/Chicago,"45.09024,-93.00627"
347,F,56+,academic/educator,55305,Hopkins,MN,Minnesota,True,21406.0,888.4,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.95479,-93.43235"
348,M,50-55,executive/managerial,55110,Saint Paul,MN,Minnesota,True,40254.0,642.0,27123.0,Ramsey,"{""27123"": ""89.23"", ""27163"": ""9.34"", ""27003"": ""1.43""}",Ramsey|Washington|Anoka,27123|27163|27003,False,False,America/Chicago,"45.09024,-93.00627"
349,M,-18,K-12 student,8035,Haddon Heights,NJ,New Jersey,True,7656.0,1869.9,34007.0,Camden,"{""34007"": ""100""}",Camden,34007,False,False,America/New_York,"39.87913,-75.06442"
350,M,45-49,writer,8035,Haddon Heights,NJ,New Jersey,True,7656.0,1869.9,34007.0,Camden,"{""34007"": ""100""}",Camden,34007,False,False,America/New_York,"39.87913,-75.06442"
351,M,18-24,college/grad student,55105,Saint Paul,MN,Minnesota,True,26545.0,2837.4,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"44.9346,-93.16817"
352,M,18-24,college/grad student,60115,Dekalb,IL,Illinois,True,45268.0,216.5,17037.0,DeKalb,"{""17037"": ""100""}",DeKalb,17037,False,False,America/Chicago,"41.90083,-88.75481"
353,F,35-44,executive/managerial,92625,Corona Del Mar,CA,California,True,12394.0,1863.1,6059.0,Orange,"{""06059"": ""100""}",Orange,6059,False,False,America/Los_Angeles,"33.60216,-117.86558"
354,M,35-44,academic/educator,55117,Saint Paul,MN,Minnesota,True,45653.0,1904.5,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"44.99936,-93.09687"
355,M,18-24,clerical/admin,55107,Saint Paul,MN,Minnesota,True,14279.0,1341.8,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"44.93108,-93.07958"
356,M,56+,writer,55101,Saint Paul,MN,Minnesota,True,7743.0,3664.5,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"44.9513,-93.09023"
357,M,18-24,other,98103,Seattle,WA,Washington,True,53163.0,4416.9,53033.0,King,"{""53033"": ""100""}",King,53033,False,False,America/Los_Angeles,"47.67332,-122.34254"
358,F,56+,academic/educator,20815,Chevy Chase,MD,Maryland,True,30664.0,2181.0,24031.0,Montgomery,"{""24031"": ""100""}",Montgomery,24031,False,False,America/New_York,"38.98364,-77.07861"
359,M,25-34,technician/engineer,55128,Saint Paul,MN,Minnesota,True,28863.0,991.5,27163.0,Washington,"{""27163"": ""100""}",Washington,27163,False,False,America/Chicago,"44.98793,-92.96393"
360,M,35-44,technician/engineer,28208,Charlotte,NC,North Carolina,True,40284.0,706.7,37119.0,Mecklenburg,"{""37119"": ""100""}",Mecklenburg,37119,False,False,America/New_York,"35.23057,-80.90992"
361,F,25-34,sales/marketing,94115,San Francisco,CA,California,True,34604.0,11974.5,6075.0,San Francisco,"{""06075"": ""100""}",San Francisco,6075,False,False,America/Los_Angeles,"37.78597,-122.43719"
362,M,35-44,writer,55407,Minneapolis,MN,Minnesota,True,40980.0,3915.9,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.93503,-93.2529"
363,M,18-24,K-12 student,55419,Minneapolis,MN,Minnesota,True,27966.0,2562.1,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.90593,-93.28735"
364,F,35-44,academic/educator,46815,Fort Wayne,IN,Indiana,True,28242.0,1047.1,18003.0,Allen,"{""18003"": ""100""}",Allen,18003,False,False,America/Indiana/Indianapolis,"41.10314,-85.05739"
365,F,18-24,college/grad student,2138,Cambridge,MA,Massachusetts,True,38504.0,5424.3,25017.0,Middlesex,"{""25017"": ""100""}",Middlesex,25017,False,False,America/New_York,"42.38004,-71.13464"
366,M,50-55,scientist,55126,Saint Paul,MN,Minnesota,True,26957.0,867.6,27123.0,Ramsey,"{""27123"": ""99.73"", ""27003"": ""0.27""}",Ramsey|Anoka,27123|27003,False,False,America/Chicago,"45.08477,-93.13255"
367,M,50-55,programmer,55421,Minneapolis,MN,Minnesota,True,28582.0,1756.8,27003.0,Anoka,"{""27003"": ""88.16"", ""27123"": ""11.36"", ""27053"": ""0.49""}",Anoka|Ramsey|Hennepin,27003|27123|27053,False,False,America/Chicago,"45.0509,-93.25313"
368,M,25-34,other,90293,Playa Del Rey,CA,California,True,12728.0,1719.1,6037.0,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,False,False,America/Los_Angeles,"33.95033,-118.43721"
369,M,35-44,academic/educator,55110,Saint Paul,MN,Minnesota,True,40254.0,642.0,27123.0,Ramsey,"{""27123"": ""89.23"", ""27163"": ""9.34"", ""27003"": ""1.43""}",Ramsey|Washington|Anoka,27123|27163|27003,False,False,America/Chicago,"45.09024,-93.00627"
370,M,18-24,technician/engineer,22304,Alexandria,VA,Virginia,True,48510.0,4040.8,51510.0,Alexandria,"{""51510"": ""99.63"", ""51059"": ""0.37""}",Alexandria|Fairfax,51510|51059,False,False,America/New_York,"38.81377,-77.11394"
371,M,18-24,college/grad student,2141,Cambridge,MA,Massachusetts,True,14522.0,8709.4,25017.0,Middlesex,"{""25017"": ""100""}",Middlesex,25017,False,False,America/New_York,"42.36997,-71.08268"
372,F,18-24,college/grad student,72227,Little Rock,AR,Arkansas,True,12164.0,1245.5,5119.0,Pulaski,"{""05119"": ""100""}",Pulaski,5119,False,False,America/Chicago,"34.77782,-92.37509"
373,F,25-34,artist,55347,Eden Prairie,MN,Minnesota,True,30880.0,706.0,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.82932,-93.46632"
374,F,35-44,sales/marketing,55346,Eden Prairie,MN,Minnesota,True,16453.0,922.5,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.87844,-93.48322"
375,M,25-34,artist,55106,Saint Paul,MN,Minnesota,True,58771.0,2622.4,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"44.96353,-93.04827"
376,M,35-44,academic/educator,80026,Lafayette,CO,Colorado,True,30714.0,533.8,8013.0,Boulder,"{""08013"": ""100""}",Boulder,8013,False,False,America/Denver,"40.01317,-105.09805"
377,M,25-34,technician/engineer,55418,Minneapolis,MN,Minnesota,True,30305.0,1730.9,27053.0,Hennepin,"{""27053"": ""99.52"", ""27123"": ""0.48""}",Hennepin|Ramsey,27053|27123,False,False,America/Chicago,"45.02122,-93.24284"
378,F,18-24,other,55105,Saint Paul,MN,Minnesota,True,26545.0,2837.4,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"44.9346,-93.16817"
379,F,35-44,academic/educator,54822,Cameron,WI,Wisconsin,True,4560.0,36.8,55005.0,Barron,"{""55005"": ""100""}",Barron,55005,False,False,America/Chicago,"45.39374,-91.69652"
380,M,25-34,artist,92024,Encinitas,CA,California,True,51381.0,1171.2,6073.0,San Diego,"{""06073"": ""100""}",San Diego,6073,False,False,America/Los_Angeles,"33.05615,-117.25735"
381,M,35-44,technician/engineer,89015,Henderson,NV,Nevada,True,42387.0,436.8,32003.0,Clark,"{""32003"": ""100""}",Clark,32003,False,False,America/Los_Angeles,"36.03921,-114.92817"
382,F,35-44,writer,66205,Mission,KS,Kansas,True,13419.0,1383.8,20091.0,Johnson,"{""20091"": ""100""}",Johnson,20091,False,False,America/Chicago,"39.03124,-94.6307"
383,F,25-34,executive/managerial,78757,Austin,TX,Texas,True,25706.0,2018.9,48453.0,Travis,"{""48453"": ""100""}",Travis,48453,False,False,America/Chicago,"30.35158,-97.73252"
384,M,25-34,lawyer,55075,South Saint Paul,MN,Minnesota,True,20212.0,1377.1,27037.0,Dakota,"{""27037"": ""100""}",Dakota,27037,False,False,America/Chicago,"44.88747,-93.04093"
385,M,25-34,doctor/health care,68131,Omaha,NE,Nebraska,True,13396.0,2540.5,31055.0,Douglas,"{""31055"": ""100""}",Douglas,31055,False,False,America/Chicago,"41.26452,-95.96445"
386,M,25-34,other,55408,Minneapolis,MN,Minnesota,True,31731.0,4505.1,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.94005,-93.29197"
387,F,35-44,executive/managerial,55111,Saint Paul,MN,Minnesota,True,25.0,4.3,27053.0,Hennepin,"{""27053"": ""0""}",Hennepin,27053,False,False,America/Chicago,"44.87899,-93.19854"
388,F,25-34,other,10021,New York,NY,New York,True,44280.0,44872.8,36061.0,New York,"{""36061"": ""100""}",New York,36061,False,False,America/New_York,"40.76939,-73.95871"
389,M,25-34,doctor/health care,68128,La Vista,NE,Nebraska,True,19446.0,1172.2,31153.0,Sarpy,"{""31153"": ""100""}",Sarpy,31153,False,False,America/Chicago,"41.18135,-96.06582"
390,M,25-34,college/grad student,55405,Minneapolis,MN,Minnesota,True,15942.0,2209.8,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.97026,-93.30476"
391,M,45-49,lawyer,22122,,,,,,,,,,,,,,,
392,M,18-24,executive/managerial,20037,Washington,DC,District of Columbia,True,15179.0,9122.6,11001.0,District of Columbia,"{""11001"": ""100""}",District of Columbia,11001,False,False,America/New_York,"38.89797,-77.05609"
393,M,35-44,technician/engineer,55402,Minneapolis,MN,Minnesota,True,524.0,1138.1,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.97605,-93.2716"
394,M,18-24,other,55013,Chisago City,MN,Minnesota,True,6726.0,88.6,27025.0,Chisago,"{""27025"": ""100""}",Chisago,27025,False,False,America/Chicago,"45.35437,-92.89819"
395,M,18-24,customer service,55104,Saint Paul,MN,Minnesota,True,45278.0,2886.2,27123.0,Ramsey,"{""27123"": ""100""}",Ramsey,27123,False,False,America/Chicago,"44.95447,-93.16221"
396,M,25-34,academic/educator,56187,Worthington,MN,Minnesota,True,14574.0,33.1,27105.0,Nobles,"{""27105"": ""99.29"", ""27063"": ""0.71""}",Nobles|Jackson,27105|27063,False,False,America/Chicago,"43.62385,-95.58286"
397,M,35-44,technician/engineer,22124,Oakton,VA,Virginia,True,18530.0,705.8,51059.0,Fairfax,"{""51059"": ""100""}",Fairfax,51059,False,False,America/New_York,"38.89056,-77.33028"
398,M,25-34,technician/engineer,55454,Minneapolis,MN,Minnesota,True,10024.0,6184.1,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"44.96966,-93.2422"
399,F,35-44,doctor/health care,55128,Saint Paul,MN,Minnesota,True,28863.0,991.5,27163.0,Washington,"{""27163"": ""100""}",Washington,27163,False,False,America/Chicago,"44.98793,-92.96393"
400,F,18-24,clerical/admin,55422,Minneapolis,MN,Minnesota,True,29837.0,1386.3,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"45.00908,-93.33952"
401,M,18-24,other,55129,Saint Paul,MN,Minnesota,True,26409.0,521.2,27163.0,Washington,"{""27163"": ""100""}",Washington,27163,False,False,America/Chicago,"44.89405,-92.90679"
402,M,25-34,lawyer,55427,Minneapolis,MN,Minnesota,True,22646.0,1211.1,27053.0,Hennepin,"{""27053"": ""100""}",Hennepin,27053,False,False,America/Chicago,"45.00628,-93.38022"
403,M,18-24,college/grad student,2138,Cambridge,MA,Massachusetts,True,38504.0,5424.3,25017.0,Middlesex,"{""25017"": ""100""}",Middlesex,25017,False,False,America/New_York,"42.38004,-71.13464"
